record_no,symbol,exchange,date,period,strike,out-of-the-money %,Call/Put,IV,delta
14285,VXX,BATS,2022-05-09 00:00:00.0,30,28.12,0,C,0.846491,0.521284
14286,VXX,BATS,2022-05-09 00:00:00.0,30,28.12,0,P,0.845024,-0.465925
14287,VXX,BATS,2022-05-09 00:00:00.0,60,28.12,0,C,0.921432,0.527076
14288,VXX,BATS,2022-05-09 00:00:00.0,60,28.12,0,P,0.921494,-0.442727
14289,VXX,BATS,2022-05-09 00:00:00.0,90,28.12,0,C,0.958699,0.541566
14290,VXX,BATS,2022-05-09 00:00:00.0,90,28.12,0,P,0.959746,-0.419116
14291,VXX,BATS,2022-05-09 00:00:00.0,120,28.12,0,C,0.96485,0.548889
14292,VXX,BATS,2022-05-09 00:00:00.0,120,28.12,0,P,0.967402,-0.402007
14293,VXX,BATS,2022-05-09 00:00:00.0,150,28.12,0,C,0.975818,0.554861
14294,VXX,BATS,2022-05-09 00:00:00.0,150,28.12,0,P,0.979974,-0.385936
14295,VXX,BATS,2022-05-09 00:00:00.0,180,28.12,0,C,0.988946,0.563255
14296,VXX,BATS,2022-05-09 00:00:00.0,180,28.12,0,P,0.994207,-0.370187
14297,VXX,BATS,2022-05-09 00:00:00.0,270,28.12,0,C,1.020002,0.584772
14298,VXX,BATS,2022-05-09 00:00:00.0,270,28.12,0,P,1.028482,-0.329497
14299,VXX,BATS,2022-05-09 00:00:00.0,360,28.12,0,C,1.007631,0.593357
14300,VXX,BATS,2022-05-09 00:00:00.0,360,28.12,0,P,1.018933,-0.303378
14301,VXX,BATS,2022-05-06 00:00:00.0,7,27.12,0,C,0.708575,0.517506
14302,VXX,BATS,2022-05-06 00:00:00.0,7,27.12,0,P,0.707312,-0.481941
14303,VXX,BATS,2022-05-06 00:00:00.0,14,27.12,0,C,0.74928,0.514461
14304,VXX,BATS,2022-05-06 00:00:00.0,14,27.12,0,P,0.748286,-0.480733
14305,VXX,BATS,2022-05-06 00:00:00.0,21,27.12,0,C,0.769733,0.522686
14306,VXX,BATS,2022-05-06 00:00:00.0,21,27.12,0,P,0.768274,-0.471761
14307,VXX,BATS,2022-05-06 00:00:00.0,30,27.12,0,C,0.800942,0.518588
14308,VXX,BATS,2022-05-06 00:00:00.0,30,27.12,0,P,0.799563,-0.46906
14309,VXX,BATS,2022-05-06 00:00:00.0,60,27.12,0,C,0.912811,0.529576
14310,VXX,BATS,2022-05-06 00:00:00.0,60,27.12,0,P,0.912536,-0.442398
14311,VXX,BATS,2022-05-06 00:00:00.0,90,27.12,0,C,0.954063,0.536238
14312,VXX,BATS,2022-05-06 00:00:00.0,90,27.12,0,P,0.956243,-0.420878
14313,VXX,BATS,2022-05-06 00:00:00.0,120,27.12,0,C,0.981812,0.536583
14314,VXX,BATS,2022-05-06 00:00:00.0,120,27.12,0,P,0.986813,-0.402389
14315,VXX,BATS,2022-05-06 00:00:00.0,150,27.12,0,C,1.001756,0.543642
14316,VXX,BATS,2022-05-06 00:00:00.0,150,27.12,0,P,1.00858,-0.384046
14317,VXX,BATS,2022-05-06 00:00:00.0,180,27.12,0,C,1.011793,0.554509
14318,VXX,BATS,2022-05-06 00:00:00.0,180,27.12,0,P,1.019454,-0.367721
14319,VXX,BATS,2022-05-06 00:00:00.0,270,27.12,0,C,1.020665,0.573405
14320,VXX,BATS,2022-05-06 00:00:00.0,270,27.12,0,P,1.032136,-0.329325
14321,VXX,BATS,2022-05-06 00:00:00.0,360,27.12,0,C,1.01069,0.58058
14322,VXX,BATS,2022-05-06 00:00:00.0,360,27.12,0,P,1.025795,-0.302001
14323,VXX,BATS,2022-05-05 00:00:00.0,7,27.0,0,C,0.802572,0.514083
14324,VXX,BATS,2022-05-05 00:00:00.0,7,27.0,0,P,0.79796,-0.483957
14325,VXX,BATS,2022-05-05 00:00:00.0,14,27.0,0,C,0.783267,0.521339
14326,VXX,BATS,2022-05-05 00:00:00.0,14,27.0,0,P,0.782831,-0.475448
14327,VXX,BATS,2022-05-05 00:00:00.0,21,27.0,0,C,0.812615,0.525696
14328,VXX,BATS,2022-05-05 00:00:00.0,21,27.0,0,P,0.81204,-0.46885
14329,VXX,BATS,2022-05-05 00:00:00.0,30,27.0,0,C,0.835259,0.518342
14330,VXX,BATS,2022-05-05 00:00:00.0,30,27.0,0,P,0.834527,-0.467875
14331,VXX,BATS,2022-05-05 00:00:00.0,60,27.0,0,C,0.910771,0.526884
14332,VXX,BATS,2022-05-05 00:00:00.0,60,27.0,0,P,0.911146,-0.44349
14333,VXX,BATS,2022-05-05 00:00:00.0,90,27.0,0,C,0.979189,0.536839
14334,VXX,BATS,2022-05-05 00:00:00.0,90,27.0,0,P,0.98235,-0.418281
14335,VXX,BATS,2022-05-05 00:00:00.0,120,27.0,0,C,1.007139,0.539726
14336,VXX,BATS,2022-05-05 00:00:00.0,120,27.0,0,P,1.012351,-0.398855
14337,VXX,BATS,2022-05-05 00:00:00.0,150,27.0,0,C,1.020874,0.551737
14338,VXX,BATS,2022-05-05 00:00:00.0,150,27.0,0,P,1.026779,-0.38047
14339,VXX,BATS,2022-05-05 00:00:00.0,180,27.0,0,C,1.041561,0.567161
14340,VXX,BATS,2022-05-05 00:00:00.0,180,27.0,0,P,1.047633,-0.362332
14341,VXX,BATS,2022-05-05 00:00:00.0,270,27.0,0,C,1.012468,0.572382
14342,VXX,BATS,2022-05-05 00:00:00.0,270,27.0,0,P,1.023829,-0.330791
14343,VXX,BATS,2022-05-05 00:00:00.0,360,27.0,0,C,0.969497,0.582346
14344,VXX,BATS,2022-05-05 00:00:00.0,360,27.0,0,P,0.981113,-0.310411
14345,VXX,BATS,2022-05-04 00:00:00.0,7,25.15,0,C,0.61408,0.480974
14346,VXX,BATS,2022-05-04 00:00:00.0,7,25.15,0,P,0.612292,-0.512098
14347,VXX,BATS,2022-05-04 00:00:00.0,14,25.15,0,C,0.646483,0.490955
14348,VXX,BATS,2022-05-04 00:00:00.0,14,25.15,0,P,0.644856,-0.499551
14349,VXX,BATS,2022-05-04 00:00:00.0,21,25.15,0,C,0.728821,0.503349
14350,VXX,BATS,2022-05-04 00:00:00.0,21,25.15,0,P,0.727163,-0.485166
14351,VXX,BATS,2022-05-04 00:00:00.0,30,25.15,0,C,0.780215,0.501569
14352,VXX,BATS,2022-05-04 00:00:00.0,30,25.15,0,P,0.77864,-0.479459
14353,VXX,BATS,2022-05-04 00:00:00.0,60,25.15,0,C,0.893566,0.512695
14354,VXX,BATS,2022-05-04 00:00:00.0,60,25.15,0,P,0.894812,-0.450098
14355,VXX,BATS,2022-05-04 00:00:00.0,90,25.15,0,C,0.960855,0.531264
14356,VXX,BATS,2022-05-04 00:00:00.0,90,25.15,0,P,0.962607,-0.421734
14357,VXX,BATS,2022-05-04 00:00:00.0,120,25.15,0,C,0.999432,0.540027
14358,VXX,BATS,2022-05-04 00:00:00.0,120,25.15,0,P,1.004903,-0.399689
14359,VXX,BATS,2022-05-04 00:00:00.0,150,25.15,0,C,1.005148,0.53324
14360,VXX,BATS,2022-05-04 00:00:00.0,150,25.15,0,P,1.013999,-0.385
14361,VXX,BATS,2022-05-04 00:00:00.0,180,25.15,0,C,1.00181,0.546099
14362,VXX,BATS,2022-05-04 00:00:00.0,180,25.15,0,P,1.010529,-0.37008
14363,VXX,BATS,2022-05-04 00:00:00.0,270,25.15,0,C,0.989573,0.555964
14364,VXX,BATS,2022-05-04 00:00:00.0,270,25.15,0,P,1.004002,-0.335221
14365,VXX,BATS,2022-05-04 00:00:00.0,360,25.15,0,C,1.013685,0.585583
14366,VXX,BATS,2022-05-04 00:00:00.0,360,25.15,0,P,1.026298,-0.301989
14367,VXX,BATS,2022-05-03 00:00:00.0,7,26.72,0,C,0.775818,0.522002
14368,VXX,BATS,2022-05-03 00:00:00.0,7,26.72,0,P,0.750354,-0.478785
14369,VXX,BATS,2022-05-03 00:00:00.0,14,26.72,0,C,0.812229,0.530076
14370,VXX,BATS,2022-05-03 00:00:00.0,14,26.72,0,P,0.808592,-0.469275
14371,VXX,BATS,2022-05-03 00:00:00.0,21,26.72,0,C,0.833532,0.532283
14372,VXX,BATS,2022-05-03 00:00:00.0,21,26.72,0,P,0.832102,-0.464428
14373,VXX,BATS,2022-05-03 00:00:00.0,30,26.72,0,C,0.877514,0.530416
14374,VXX,BATS,2022-05-03 00:00:00.0,30,26.72,0,P,0.875685,-0.459956
14375,VXX,BATS,2022-05-03 00:00:00.0,60,26.72,0,C,0.964485,0.536766
14376,VXX,BATS,2022-05-03 00:00:00.0,60,26.72,0,P,0.96427,-0.436288
14377,VXX,BATS,2022-05-03 00:00:00.0,90,26.72,0,C,1.012297,0.543503
14378,VXX,BATS,2022-05-03 00:00:00.0,90,26.72,0,P,1.013634,-0.413726
14379,VXX,BATS,2022-05-03 00:00:00.0,120,26.72,0,C,1.023654,0.549173
14380,VXX,BATS,2022-05-03 00:00:00.0,120,26.72,0,P,1.027042,-0.395377
14381,VXX,BATS,2022-05-03 00:00:00.0,150,26.72,0,C,1.02983,0.551576
14382,VXX,BATS,2022-05-03 00:00:00.0,150,26.72,0,P,1.035559,-0.379393
14383,VXX,BATS,2022-05-03 00:00:00.0,180,26.72,0,C,1.052899,0.563055
14384,VXX,BATS,2022-05-03 00:00:00.0,180,26.72,0,P,1.059903,-0.361043
14385,VXX,BATS,2022-05-03 00:00:00.0,270,26.72,0,C,1.04787,0.575265
14386,VXX,BATS,2022-05-03 00:00:00.0,270,26.72,0,P,1.060111,-0.32446
14387,VXX,BATS,2022-05-03 00:00:00.0,360,26.72,0,C,1.062422,0.583813
14388,VXX,BATS,2022-05-03 00:00:00.0,360,26.72,0,P,1.081373,-0.29155
14389,VXX,BATS,2022-05-02 00:00:00.0,7,27.66,0,C,0.933075,0.502683
14390,VXX,BATS,2022-05-02 00:00:00.0,7,27.66,0,P,0.930914,-0.490826
14391,VXX,BATS,2022-05-02 00:00:00.0,14,27.66,0,C,0.906239,0.500461
14392,VXX,BATS,2022-05-02 00:00:00.0,14,27.66,0,P,0.904175,-0.486824
14393,VXX,BATS,2022-05-02 00:00:00.0,21,27.66,0,C,0.919496,0.505626
14394,VXX,BATS,2022-05-02 00:00:00.0,21,27.66,0,P,0.91766,-0.477762
14395,VXX,BATS,2022-05-02 00:00:00.0,30,27.66,0,C,0.928493,0.510297
14396,VXX,BATS,2022-05-02 00:00:00.0,30,27.66,0,P,0.927181,-0.468326
14397,VXX,BATS,2022-05-02 00:00:00.0,60,27.66,0,C,0.997492,0.528575
14398,VXX,BATS,2022-05-02 00:00:00.0,60,27.66,0,P,0.9976,-0.436882
14399,VXX,BATS,2022-05-02 00:00:00.0,90,27.66,0,C,1.026594,0.537394
14400,VXX,BATS,2022-05-02 00:00:00.0,90,27.66,0,P,1.028968,-0.413863
14401,VXX,BATS,2022-05-02 00:00:00.0,120,27.66,0,C,1.043573,0.544939
14402,VXX,BATS,2022-05-02 00:00:00.0,120,27.66,0,P,1.047869,-0.393883
14403,VXX,BATS,2022-05-02 00:00:00.0,150,27.66,0,C,1.0424,0.551509
14404,VXX,BATS,2022-05-02 00:00:00.0,150,27.66,0,P,1.048708,-0.377779
14405,VXX,BATS,2022-05-02 00:00:00.0,180,27.66,0,C,1.036581,0.555018
14406,VXX,BATS,2022-05-02 00:00:00.0,180,27.66,0,P,1.045046,-0.3641
14407,VXX,BATS,2022-05-02 00:00:00.0,270,27.66,0,C,1.039946,0.572818
14408,VXX,BATS,2022-05-02 00:00:00.0,270,27.66,0,P,1.052107,-0.326035
14409,VXX,BATS,2022-05-02 00:00:00.0,360,27.66,0,C,1.041964,0.586782
14410,VXX,BATS,2022-05-02 00:00:00.0,360,27.66,0,P,1.057042,-0.296173
14411,VXX,BATS,2022-04-29 00:00:00.0,7,27.93,0,C,0.851555,0.51334
14412,VXX,BATS,2022-04-29 00:00:00.0,7,27.93,0,P,0.84925,-0.483997
14413,VXX,BATS,2022-04-29 00:00:00.0,14,27.93,0,C,0.864142,0.466462
14414,VXX,BATS,2022-04-29 00:00:00.0,14,27.93,0,P,0.872307,-0.508977
14415,VXX,BATS,2022-04-29 00:00:00.0,21,27.93,0,C,0.970249,0.506257
14416,VXX,BATS,2022-04-29 00:00:00.0,21,27.93,0,P,0.870988,-0.483623
14417,VXX,BATS,2022-04-29 00:00:00.0,30,27.93,0,C,0.868861,0.4915
14418,VXX,BATS,2022-04-29 00:00:00.0,30,27.93,0,P,0.859314,-0.481703
14419,VXX,BATS,2022-04-29 00:00:00.0,60,27.93,0,C,0.979637,0.496996
14420,VXX,BATS,2022-04-29 00:00:00.0,60,27.93,0,P,0.979073,-0.449255
14421,VXX,BATS,2022-04-29 00:00:00.0,90,27.93,0,C,1.002018,0.491916
14422,VXX,BATS,2022-04-29 00:00:00.0,90,27.93,0,P,1.006532,-0.427446
14423,VXX,BATS,2022-04-29 00:00:00.0,120,27.93,0,C,1.0492,0.51051
14424,VXX,BATS,2022-04-29 00:00:00.0,120,27.93,0,P,1.063496,-0.397903
14425,VXX,BATS,2022-04-29 00:00:00.0,150,27.93,0,C,1.056811,0.515459
14426,VXX,BATS,2022-04-29 00:00:00.0,150,27.93,0,P,1.074684,-0.378909
14427,VXX,BATS,2022-04-29 00:00:00.0,180,27.93,0,C,1.059243,0.524689
14428,VXX,BATS,2022-04-29 00:00:00.0,180,27.93,0,P,1.078501,-0.362149
14429,VXX,BATS,2022-04-29 00:00:00.0,270,27.93,0,C,1.05538,0.550372
14430,VXX,BATS,2022-04-29 00:00:00.0,270,27.93,0,P,1.077239,-0.322581
14431,VXX,BATS,2022-04-29 00:00:00.0,360,27.93,0,C,1.093836,0.575481
14432,VXX,BATS,2022-04-29 00:00:00.0,360,27.93,0,P,1.117929,-0.284796
14433,VXX,BATS,2022-04-28 00:00:00.0,7,26.32,0,C,0.663632,0.492245
14434,VXX,BATS,2022-04-28 00:00:00.0,7,26.32,0,P,0.663492,-0.502193
14435,VXX,BATS,2022-04-28 00:00:00.0,14,26.32,0,C,0.666245,0.501251
14436,VXX,BATS,2022-04-28 00:00:00.0,14,26.32,0,P,0.664716,-0.491624
14437,VXX,BATS,2022-04-28 00:00:00.0,21,26.32,0,C,0.700969,0.495322
14438,VXX,BATS,2022-04-28 00:00:00.0,21,26.32,0,P,0.6993,-0.491266
14439,VXX,BATS,2022-04-28 00:00:00.0,30,26.32,0,C,0.805556,0.514522
14440,VXX,BATS,2022-04-28 00:00:00.0,30,26.32,0,P,0.803962,-0.471199
14441,VXX,BATS,2022-04-28 00:00:00.0,60,26.32,0,C,0.913282,0.514764
14442,VXX,BATS,2022-04-28 00:00:00.0,60,26.32,0,P,0.914353,-0.447906
14443,VXX,BATS,2022-04-28 00:00:00.0,90,26.32,0,C,0.974894,0.520649
14444,VXX,BATS,2022-04-28 00:00:00.0,90,26.32,0,P,0.978844,-0.423063
14445,VXX,BATS,2022-04-28 00:00:00.0,120,26.32,0,C,1.006261,0.529981
14446,VXX,BATS,2022-04-28 00:00:00.0,120,26.32,0,P,1.01272,-0.400825
14447,VXX,BATS,2022-04-28 00:00:00.0,150,26.32,0,C,1.017373,0.534059
14448,VXX,BATS,2022-04-28 00:00:00.0,150,26.32,0,P,1.02683,-0.383212
14449,VXX,BATS,2022-04-28 00:00:00.0,180,26.32,0,C,1.021023,0.539797
14450,VXX,BATS,2022-04-28 00:00:00.0,180,26.32,0,P,1.03276,-0.367654
14451,VXX,BATS,2022-04-28 00:00:00.0,270,26.32,0,C,1.031475,0.55453
14452,VXX,BATS,2022-04-28 00:00:00.0,270,26.32,0,P,1.049705,-0.327474
14453,VXX,BATS,2022-04-28 00:00:00.0,360,26.32,0,C,1.038969,0.55749
14454,VXX,BATS,2022-04-28 00:00:00.0,360,26.32,0,P,1.068438,-0.294327
14455,VXX,BATS,2022-04-27 00:00:00.0,7,26.9,0,C,0.831157,0.517536
14456,VXX,BATS,2022-04-27 00:00:00.0,7,26.9,0,P,0.82737,-0.481153
14457,VXX,BATS,2022-04-27 00:00:00.0,14,26.9,0,C,0.841007,0.511027
14458,VXX,BATS,2022-04-27 00:00:00.0,14,26.9,0,P,0.846172,-0.481022
14459,VXX,BATS,2022-04-27 00:00:00.0,21,26.9,0,C,0.838353,0.507726
14460,VXX,BATS,2022-04-27 00:00:00.0,21,26.9,0,P,0.838556,-0.479067
14461,VXX,BATS,2022-04-27 00:00:00.0,30,26.9,0,C,0.886644,0.517271
14462,VXX,BATS,2022-04-27 00:00:00.0,30,26.9,0,P,0.885212,-0.466568
14463,VXX,BATS,2022-04-27 00:00:00.0,60,26.9,0,C,0.970132,0.526377
14464,VXX,BATS,2022-04-27 00:00:00.0,60,26.9,0,P,0.970791,-0.43966
14465,VXX,BATS,2022-04-27 00:00:00.0,90,26.9,0,C,1.003769,0.535566
14466,VXX,BATS,2022-04-27 00:00:00.0,90,26.9,0,P,1.006634,-0.416577
14467,VXX,BATS,2022-04-27 00:00:00.0,120,26.9,0,C,1.029753,0.540944
14468,VXX,BATS,2022-04-27 00:00:00.0,120,26.9,0,P,1.035014,-0.396243
14469,VXX,BATS,2022-04-27 00:00:00.0,150,26.9,0,C,1.054453,0.550019
14470,VXX,BATS,2022-04-27 00:00:00.0,150,26.9,0,P,1.062242,-0.376407
14471,VXX,BATS,2022-04-27 00:00:00.0,180,26.9,0,C,1.056709,0.551068
14472,VXX,BATS,2022-04-27 00:00:00.0,180,26.9,0,P,1.068056,-0.361414
14473,VXX,BATS,2022-04-27 00:00:00.0,270,26.9,0,C,1.052473,0.579535
14474,VXX,BATS,2022-04-27 00:00:00.0,270,26.9,0,P,1.064013,-0.324032
14475,VXX,BATS,2022-04-27 00:00:00.0,360,26.9,0,C,1.07414,0.590964
14476,VXX,BATS,2022-04-27 00:00:00.0,360,26.9,0,P,1.092863,-0.28983
14477,VXX,BATS,2022-04-26 00:00:00.0,7,26.57,0,C,0.869058,0.490504
14478,VXX,BATS,2022-04-26 00:00:00.0,7,26.57,0,P,0.867077,-0.500807
14479,VXX,BATS,2022-04-26 00:00:00.0,14,26.57,0,C,0.833547,0.491085
14480,VXX,BATS,2022-04-26 00:00:00.0,14,26.57,0,P,0.831992,-0.494851
14481,VXX,BATS,2022-04-26 00:00:00.0,21,26.57,0,C,0.889371,0.496689
14482,VXX,BATS,2022-04-26 00:00:00.0,21,26.57,0,P,0.888076,-0.48399
14483,VXX,BATS,2022-04-26 00:00:00.0,30,26.57,0,C,0.947284,0.508026
14484,VXX,BATS,2022-04-26 00:00:00.0,30,26.57,0,P,0.946476,-0.468642
14485,VXX,BATS,2022-04-26 00:00:00.0,60,26.57,0,C,1.016212,0.525903
14486,VXX,BATS,2022-04-26 00:00:00.0,60,26.57,0,P,1.016757,-0.436524
14487,VXX,BATS,2022-04-26 00:00:00.0,90,26.57,0,C,1.045578,0.529922
14488,VXX,BATS,2022-04-26 00:00:00.0,90,26.57,0,P,1.04948,-0.413861
14489,VXX,BATS,2022-04-26 00:00:00.0,120,26.57,0,C,1.06292,0.534213
14490,VXX,BATS,2022-04-26 00:00:00.0,120,26.57,0,P,1.06991,-0.393433
14491,VXX,BATS,2022-04-26 00:00:00.0,150,26.57,0,C,1.077357,0.547274
14492,VXX,BATS,2022-04-26 00:00:00.0,150,26.57,0,P,1.085888,-0.37377
14493,VXX,BATS,2022-04-26 00:00:00.0,180,26.57,0,C,1.080045,0.551517
14494,VXX,BATS,2022-04-26 00:00:00.0,180,26.57,0,P,1.09141,-0.358122
14495,VXX,BATS,2022-04-26 00:00:00.0,270,26.57,0,C,1.067382,0.572117
14496,VXX,BATS,2022-04-26 00:00:00.0,270,26.57,0,P,1.081352,-0.321568
14497,VXX,BATS,2022-04-26 00:00:00.0,360,26.57,0,C,1.080888,0.604755
14498,VXX,BATS,2022-04-26 00:00:00.0,360,26.57,0,P,1.089515,-0.290572
14499,VXX,BATS,2022-04-25 00:00:00.0,7,24.86,0,C,0.655427,0.512995
14500,VXX,BATS,2022-04-25 00:00:00.0,7,24.86,0,P,0.652144,-0.486011
14501,VXX,BATS,2022-04-25 00:00:00.0,14,24.86,0,C,0.728201,0.510401
14502,VXX,BATS,2022-04-25 00:00:00.0,14,24.86,0,P,0.726726,-0.484034
14503,VXX,BATS,2022-04-25 00:00:00.0,21,24.86,0,C,0.781329,0.510966
14504,VXX,BATS,2022-04-25 00:00:00.0,21,24.86,0,P,0.779717,-0.47887
14505,VXX,BATS,2022-04-25 00:00:00.0,30,24.86,0,C,0.873284,0.510395
14506,VXX,BATS,2022-04-25 00:00:00.0,30,24.86,0,P,0.871827,-0.470755
14507,VXX,BATS,2022-04-25 00:00:00.0,60,24.86,0,C,0.984123,0.532827
14508,VXX,BATS,2022-04-25 00:00:00.0,60,24.86,0,P,0.984475,-0.436457
14509,VXX,BATS,2022-04-25 00:00:00.0,90,24.86,0,C,1.035849,0.537556
14510,VXX,BATS,2022-04-25 00:00:00.0,90,24.86,0,P,1.03871,-0.41306
14511,VXX,BATS,2022-04-25 00:00:00.0,120,24.86,0,C,1.049061,0.543706
14512,VXX,BATS,2022-04-25 00:00:00.0,120,24.86,0,P,1.054366,-0.393516
14513,VXX,BATS,2022-04-25 00:00:00.0,150,24.86,0,C,1.047146,0.540575
14514,VXX,BATS,2022-04-25 00:00:00.0,150,24.86,0,P,1.056272,-0.37849
14515,VXX,BATS,2022-04-25 00:00:00.0,180,24.86,0,C,1.058493,0.550808
14516,VXX,BATS,2022-04-25 00:00:00.0,180,24.86,0,P,1.068764,-0.361372
14517,VXX,BATS,2022-04-25 00:00:00.0,270,24.86,0,C,1.061355,0.571023
14518,VXX,BATS,2022-04-25 00:00:00.0,270,24.86,0,P,1.077642,-0.322085
14519,VXX,BATS,2022-04-25 00:00:00.0,360,24.86,0,C,1.074499,0.583343
14520,VXX,BATS,2022-04-25 00:00:00.0,360,24.86,0,P,1.093027,-0.289762
14521,VXX,BATS,2022-04-22 00:00:00.0,7,26.05,0,C,0.785741,0.517653
14522,VXX,BATS,2022-04-22 00:00:00.0,7,26.05,0,P,0.784333,-0.481364
14523,VXX,BATS,2022-04-22 00:00:00.0,14,26.05,0,C,0.823516,0.504036
14524,VXX,BATS,2022-04-22 00:00:00.0,14,26.05,0,P,0.822502,-0.486417
14525,VXX,BATS,2022-04-22 00:00:00.0,21,26.05,0,C,0.901013,0.520925
14526,VXX,BATS,2022-04-22 00:00:00.0,21,26.05,0,P,0.899763,-0.469546
14527,VXX,BATS,2022-04-22 00:00:00.0,30,26.05,0,C,0.941159,0.515912
14528,VXX,BATS,2022-04-22 00:00:00.0,30,26.05,0,P,0.940202,-0.465011
14529,VXX,BATS,2022-04-22 00:00:00.0,60,26.05,0,C,1.043037,0.53432
14530,VXX,BATS,2022-04-22 00:00:00.0,60,26.05,0,P,1.044314,-0.431723
14531,VXX,BATS,2022-04-22 00:00:00.0,90,26.05,0,C,1.088971,0.528153
14532,VXX,BATS,2022-04-22 00:00:00.0,90,26.05,0,P,1.094928,-0.409699
14533,VXX,BATS,2022-04-22 00:00:00.0,120,26.05,0,C,1.064741,0.533589
14534,VXX,BATS,2022-04-22 00:00:00.0,120,26.05,0,P,1.07282,-0.393173
14535,VXX,BATS,2022-04-22 00:00:00.0,150,26.05,0,C,1.084959,0.553638
14536,VXX,BATS,2022-04-22 00:00:00.0,150,26.05,0,P,1.092662,-0.372052
14537,VXX,BATS,2022-04-22 00:00:00.0,180,26.05,0,C,1.102409,0.566542
14538,VXX,BATS,2022-04-22 00:00:00.0,180,26.05,0,P,1.11065,-0.353961
14539,VXX,BATS,2022-04-22 00:00:00.0,270,26.05,0,C,1.113765,0.573345
14540,VXX,BATS,2022-04-22 00:00:00.0,270,26.05,0,P,1.130887,-0.313044
14541,VXX,BATS,2022-04-22 00:00:00.0,360,26.05,0,C,1.098618,0.586008
14542,VXX,BATS,2022-04-22 00:00:00.0,360,26.05,0,P,1.118487,-0.285029
14543,VXX,BATS,2022-04-21 00:00:00.0,7,24.98,0,C,0.651371,0.467609
14544,VXX,BATS,2022-04-21 00:00:00.0,7,24.98,0,P,0.649734,-0.522251
14545,VXX,BATS,2022-04-21 00:00:00.0,14,24.98,0,C,0.725168,0.494654
14546,VXX,BATS,2022-04-21 00:00:00.0,14,24.98,0,P,0.723891,-0.49517
14547,VXX,BATS,2022-04-21 00:00:00.0,21,24.98,0,C,0.825255,0.488742
14548,VXX,BATS,2022-04-21 00:00:00.0,21,24.98,0,P,0.824516,-0.491054
14549,VXX,BATS,2022-04-21 00:00:00.0,30,24.98,0,C,0.905791,0.503967
14550,VXX,BATS,2022-04-21 00:00:00.0,30,24.98,0,P,0.905313,-0.472594
14551,VXX,BATS,2022-04-21 00:00:00.0,60,24.98,0,C,0.999545,0.517515
14552,VXX,BATS,2022-04-21 00:00:00.0,60,24.98,0,P,1.001722,-0.440452
14553,VXX,BATS,2022-04-21 00:00:00.0,90,24.98,0,C,1.049847,0.531759
14554,VXX,BATS,2022-04-21 00:00:00.0,90,24.98,0,P,1.054227,-0.412979
14555,VXX,BATS,2022-04-21 00:00:00.0,120,24.98,0,C,1.069882,0.535447
14556,VXX,BATS,2022-04-21 00:00:00.0,120,24.98,0,P,1.076067,-0.392578
14557,VXX,BATS,2022-04-21 00:00:00.0,150,24.98,0,C,1.073565,0.538069
14558,VXX,BATS,2022-04-21 00:00:00.0,150,24.98,0,P,1.084926,-0.375098
14559,VXX,BATS,2022-04-21 00:00:00.0,180,24.98,0,C,1.081269,0.550502
14560,VXX,BATS,2022-04-21 00:00:00.0,180,24.98,0,P,1.09273,-0.358098
14561,VXX,BATS,2022-04-21 00:00:00.0,270,24.98,0,C,1.091405,0.590064
14562,VXX,BATS,2022-04-21 00:00:00.0,270,24.98,0,P,1.10194,-0.317459
14563,VXX,BATS,2022-04-21 00:00:00.0,360,24.98,0,C,1.090019,0.584394
14564,VXX,BATS,2022-04-21 00:00:00.0,360,24.98,0,P,1.114193,-0.285913
14565,VXX,BATS,2022-04-20 00:00:00.0,7,24.35,0,C,0.574439,0.511952
14566,VXX,BATS,2022-04-20 00:00:00.0,7,24.35,0,P,0.569814,-0.487432
14567,VXX,BATS,2022-04-20 00:00:00.0,14,24.35,0,C,0.647916,0.506332
14568,VXX,BATS,2022-04-20 00:00:00.0,14,24.35,0,P,0.646354,-0.488422
14569,VXX,BATS,2022-04-20 00:00:00.0,21,24.35,0,C,0.758771,0.501392
14570,VXX,BATS,2022-04-20 00:00:00.0,21,24.35,0,P,0.757083,-0.485665
14571,VXX,BATS,2022-04-20 00:00:00.0,30,24.35,0,C,0.825667,0.507157
14572,VXX,BATS,2022-04-20 00:00:00.0,30,24.35,0,P,0.824161,-0.474557
14573,VXX,BATS,2022-04-20 00:00:00.0,60,24.35,0,C,0.988951,0.527024
14574,VXX,BATS,2022-04-20 00:00:00.0,60,24.35,0,P,0.988917,-0.438294
14575,VXX,BATS,2022-04-20 00:00:00.0,90,24.35,0,C,1.038824,0.53804
14576,VXX,BATS,2022-04-20 00:00:00.0,90,24.35,0,P,1.040857,-0.412884
14577,VXX,BATS,2022-04-20 00:00:00.0,120,24.35,0,C,1.058144,0.547139
14578,VXX,BATS,2022-04-20 00:00:00.0,120,24.35,0,P,1.061911,-0.392286
14579,VXX,BATS,2022-04-20 00:00:00.0,150,24.35,0,C,1.066951,0.560948
14580,VXX,BATS,2022-04-20 00:00:00.0,150,24.35,0,P,1.0715,-0.374039
14581,VXX,BATS,2022-04-20 00:00:00.0,180,24.35,0,C,1.07821,0.569813
14582,VXX,BATS,2022-04-20 00:00:00.0,180,24.35,0,P,1.084245,-0.357568
14583,VXX,BATS,2022-04-20 00:00:00.0,270,24.35,0,C,1.081666,0.580333
14584,VXX,BATS,2022-04-20 00:00:00.0,270,24.35,0,P,1.093997,-0.31939
